Timestamp,Score,uid,time,name,target,info,state,version
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378170,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71008&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378235,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71075&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378203,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71046&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378268,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71108&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378299,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71143&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378332,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71172&size=2,B
11/7/2022 0:26:18,,Windows-Chrome-5346988887159789,1667802378365,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71207&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378431,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71271&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378465,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71306&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378397,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71239&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378497,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71339&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378528,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71371&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378560,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71402&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378593,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71435&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378626,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71468&size=2,B
11/7/2022 0:26:19,,Windows-Chrome-5346988887159789,1667802378659,keydown,input#clearbutton,"{""which"":91}",#puzzle=0000023040010000&answer=3410100003002100&work=AAAAAAAAAAAAAAAAAAAAAC&seed=1&gentime=1667802307129&elapsed=71501&size=2,B
11/7/2022 0:52:41,,Windows-Chrome-5346988887159789,1667803960702,setupgame,document,"{""seed"":2}",,A
